dates,sales,marketing_spend,price,item_id
2023-10-01,2494.434323038606,0.8000635008284532,13.070041839170344,item_5
2023-11-01,6137.2858122933085,0.7174257227932366,11.763037655253312,item_5
2023-12-01,1870.996422680604,0.0,11.763037655253312,item_5
2023-07-01,2601.9303421574004,0.0,8.021186833397081,item_6
2023-08-01,1543.1424139839044,0.0,8.021186833397081,item_6
2023-09-01,3430.287771158669,0.7338633248849189,8.021186833397081,item_6
2023-10-01,1810.9911003899629,0.0,8.021186833397081,item_6
2023-11-01,2216.6019653744443,0.0,7.219068150057374,item_6
2023-12-01,1610.1016511934383,0.0,7.219068150057374,item_6
2023-07-01,10821.759509823783,0.7788177667295133,6.976228378087442,item_7
2023-08-01,7791.784609838829,0.7821572086011919,6.976228378087442,item_7
2023-09-01,10291.780545513418,0.0,6.976228378087442,item_7
2023-10-01,7142.361931319034,0.0,6.976228378087442,item_7
2023-11-01,4392.414169576629,0.0,7.673851215896187,item_7
2023-12-01,9020.259506422652,0.6233322025054668,7.673851215896187,item_7
2023-07-01,2842.975198606116,0.5726712313204486,9.010120254385178,item_8
2023-08-01,3403.125846345795,0.0,9.010120254385178,item_8
2023-09-01,2205.859336905078,0.9975054271281772,9.010120254385178,item_8
2023-10-01,4984.075426709423,0.6482302277400207,9.010120254385178,item_8
2023-11-01,2244.4101209402875,0.0,8.559614241665919,item_8
2023-12-01,3269.1973036150466,0.0,8.559614241665919,item_8
2023-07-01,2025.19020197228,0.0,13.9262139518939,item_9
2023-08-01,2501.873622191382,0.8363495796599208,13.9262139518939,item_9
2023-09-01,2590.1116888057604,0.0,13.9262139518939,item_9
2023-10-01,2454.020193856863,0.0,13.9262139518939,item_9
2023-11-01,2016.062453012227,0.9889072908614734,13.9262139518939,item_9
2023-12-01,2573.86370377756,0.0,13.9262139518939,item_9
2023-07-01,5922.800391156974,0.0,14.804312058820663,item_10
2023-08-01,4079.937532947497,0.0,14.804312058820663,item_10
2023-09-01,6554.27185454778,0.0,14.804312058820663,item_10
2023-10-01,8183.825163246251,0.5706479906824127,14.804312058820663,item_10
2023-11-01,6086.643506980494,0.0,16.284743264702733,item_10
2023-12-01,9439.319246557454,0.9863092556299426,16.284743264702733,item_10
2023-07-01,6832.41981489343,0.0,15.419751475445224,item_11
2023-08-01,4971.036584182552,0.0,15.419751475445224,item_11
2023-09-01,6360.181608946385,0.0,15.419751475445224,item_11
2023-10-01,5353.496929692223,0.0,15.419751475445224,item_11
2023-11-01,4873.848214794191,0.0,16.190739049217484,item_11
2023-12-01,7642.288669439637,0.0,16.190739049217484,item_11
2023-07-01,1425.3897934000715,0.0,11.618968709054675,item_12
2023-08-01,1991.4667688829372,0.0,11.618968709054675,item_12
2023-09-01,1607.713817609372,0.0,11.618968709054675,item_12
2023-10-01,933.378594957826,0.0,11.618968709054675,item_12
2023-11-01,2197.266380645071,0.0,11.038020273601942,item_12
2023-12-01,2262.851700189852,0.0,11.038020273601942,item_12
2023-07-01,5185.770762353516,0.0,12.70388650406152,item_13
2023-08-01,3115.0709374546022,0.0,12.70388650406152,item_13
2023-09-01,4384.719333467739,0.0,12.70388650406152,item_13
2023-10-01,4343.346545837353,0.0,12.70388650406152,item_13
2023-11-01,4816.724038723904,0.0,13.974275154467673,item_13
2023-12-01,2479.043766736328,0.0,13.974275154467673,item_13
2023-07-01,2400.8042978852463,0.0,13.673546877309198,item_14
2023-08-01,2580.7831421589585,0.0,13.673546877309198,item_14
2023-09-01,2832.2501945255262,0.0,13.673546877309198,item_14
2023-10-01,3584.863950421697,0.0,13.673546877309198,item_14
2023-11-01,2662.143439336636,0.8383379986989541,14.357224221174658,item_14
2023-12-01,2595.393580412901,0.0,14.357224221174658,item_14
2023-07-01,5602.630514215523,0.0,16.262280461229256,item_15
2023-08-01,8586.238415314067,0.7358734174207014,16.262280461229256,item_15
2023-09-01,7245.294166326491,0.0,16.262280461229256,item_15
2023-10-01,7413.869837797859,0.0,16.262280461229256,item_15
2023-11-01,11143.840898893804,0.9798314644431632,16.262280461229256,item_15
2023-12-01,12066.016374945126,0.0,16.262280461229256,item_15
2023-07-01,8325.831383995193,0.607409638616698,11.964347655936209,item_16
2023-08-01,6997.735567773906,0.0,11.964347655936209,item_16
2023-09-01,7240.927780592653,0.7967048983126015,11.964347655936209,item_16
2023-10-01,8544.191380664097,0.0,11.964347655936209,item_16
2023-11-01,11018.52051732092,0.0,12.562565038733018,item_16
2023-12-01,9827.051038690604,0.0,12.562565038733018,item_16
2023-07-01,4960.694017150191,0.0,14.430925375968805,item_17
2023-08-01,3730.714389264073,0.0,14.430925375968805,item_17
2023-09-01,7955.720104233738,0.8853742179816125,14.430925375968805,item_17
2023-10-01,5571.197105758556,0.0,14.430925375968805,item_17
2023-11-01,5004.750772176792,0.0,14.430925375968805,item_17
2023-12-01,4270.196107565977,0.0,14.430925375968805,item_17
2023-07-01,5321.656218239679,0.0,11.39287480442145,item_18
2023-08-01,6218.597121703509,0.0,11.39287480442145,item_18
2023-09-01,5065.542065588153,0.0,11.39287480442145,item_18
2023-10-01,6698.594580778489,0.0,11.39287480442145,item_18
2023-11-01,5740.292862973101,0.0,12.532162284863595,item_18
2023-12-01,8596.172910762803,0.6639164469996153,12.532162284863595,item_18
2023-07-01,670.2035576617765,0.0,16.45070427831826,item_19
2023-08-01,526.3660531031232,0.0,16.45070427831826,item_19
2023-09-01,968.1882396413748,0.0,16.45070427831826,item_19
2023-10-01,992.829349594568,0.0,16.45070427831826,item_19
2023-11-01,1347.856362162958,0.0,14.805633850486434,item_19
2023-12-01,1874.3760521966256,0.7198234776205392,14.805633850486434,item_19
2023-07-01,5174.115099140944,0.644359727004141,16.670717365918925,item_20
2023-08-01,3970.702939934598,0.0,16.670717365918925,item_20
2023-09-01,3396.513600317015,0.0,16.670717365918925,item_20
2023-10-01,4587.984826459087,0.0,16.670717365918925,item_20
2023-11-01,5573.761496019535,0.7970265889106551,17.504253234214872,item_20
2023-12-01,5461.951222655995,0.0,17.504253234214872,item_20
2023-07-01,583.5726249373116,0.0,14.509393911266068,item_21
2023-08-01,581.2496155831582,0.0,14.509393911266068,item_21
2023-09-01,512.5491580437205,0.9189758558785848,14.509393911266068,item_21
2023-10-01,276.49907307227056,0.6038217963563824,14.509393911266068,item_21
2023-11-01,902.0235149708392,0.0,13.058454520139462,item_21
2023-12-01,409.8255144925086,0.7661945293110572,13.058454520139462,item_21
2023-07-01,5727.733806735047,0.0,10.15285713535598,item_22
2023-08-01,6252.189060782993,0.653598726263831,10.15285713535598,item_22
2023-09-01,5888.710049544414,0.6598159172422453,10.15285713535598,item_22
2023-10-01,7720.666371515805,0.9541825621818794,10.15285713535598,item_22
2023-11-01,4651.222989212929,0.0,9.137571421820384,item_22
2023-12-01,5036.63788281176,0.751169632790083,9.137571421820384,item_22
2023-07-01,1472.9108120024507,0.0,14.629628259493025,item_23
2023-08-01,1158.2243740084891,0.7114717500023051,14.629628259493025,item_23
2023-09-01,1308.528254064718,0.8770814549741968,14.629628259493025,item_23
2023-10-01,1149.72948725579,0.0,14.629628259493025,item_23
2023-11-01,1527.073134469891,0.9378783640214476,16.092591085442326,item_23
2023-12-01,1120.9393291800209,0.6657469230913862,16.092591085442326,item_23
2023-07-01,1029.6342834859392,0.5785240772779925,7.5533131472209085,item_24
2023-08-01,1355.4492079015108,0.0,7.5533131472209085,item_24
2023-09-01,926.1987691441976,0.593922545920394,7.5533131472209085,item_24
2023-10-01,409.7670795320344,0.0,7.5533131472209085,item_24
2023-11-01,1716.2358544607157,0.7132651512838477,7.5533131472209085,item_24
2023-12-01,1260.6718788493408,0.0,7.5533131472209085,item_24
2023-07-01,7731.485046109178,0.5068148644195296,10.313268655341895,item_25
2023-08-01,7360.58515083497,0.0,10.313268655341895,item_25
2023-09-01,6610.822326664213,0.0,10.313268655341895,item_25
2023-10-01,6193.024864815481,0.0,10.313268655341895,item_25
2023-11-01,7535.53990302165,0.0,11.344595520876084,item_25
2023-12-01,10675.683854402654,0.6489321336030818,11.344595520876084,item_25
2023-07-01,1723.1919594499382,0.0,13.420826487754194,item_26
2023-08-01,1995.5450291920895,0.6180276352614189,13.420826487754194,item_26
2023-09-01,1406.8999190359382,0.0,13.420826487754194,item_26
2023-10-01,1673.0760876824816,0.0,13.420826487754194,item_26
2023-11-01,1862.2510988363604,0.6067812175396718,14.762909136529617,item_26
2023-12-01,3370.2597327684525,0.67840290944459,14.762909136529617,item_26
2023-07-01,1364.413942420687,0.0,12.337690952718091,item_27
2023-08-01,1393.152184818056,0.0,12.337690952718091,item_27
2023-09-01,2094.4384784411664,0.9489360595804666,12.337690952718091,item_27
2023-10-01,1300.3485376082751,0.0,12.337690952718091,item_27
2023-11-01,1337.8473089589552,0.0,13.571460047989902,item_27
2023-12-01,680.5994683140127,0.7708125278949169,13.571460047989902,item_27
2023-07-01,2641.996283576002,0.6289217581410617,10.42148226308944,item_28
2023-08-01,2031.748083912826,0.0,10.42148226308944,item_28
2023-09-01,1864.2121691664388,0.0,10.42148226308944,item_28
2023-10-01,2350.49598244398,0.5579467017937663,10.42148226308944,item_28
2023-11-01,2459.6142974130385,0.0,9.379334036780495,item_28
2023-12-01,2762.029452262136,0.0,9.379334036780495,item_28
2023-07-01,6816.075897024412,0.7676781486719366,12.419843603152415,item_29
2023-08-01,4567.701171469167,0.5139516886830233,12.419843603152415,item_29
2023-09-01,10374.751578791218,0.8885767808180649,12.419843603152415,item_29
2023-10-01,5749.262091790947,0.0,12.419843603152415,item_29
2023-11-01,5428.466743756727,0.0,12.419843603152415,item_29
2023-12-01,4755.850953867043,0.0,12.419843603152415,item_29
2023-07-01,4791.560047668769,0.0,9.54895462644694,item_30
2023-08-01,5451.28750473335,0.9909219741560572,9.54895462644694,item_30
2023-09-01,4171.220304964742,0.0,9.54895462644694,item_30
2023-10-01,3211.943284253461,0.0,9.54895462644694,item_30
2023-11-01,6740.346157345421,0.7919407169224457,8.594059163802246,item_30
2023-12-01,7473.124386550416,0.6212747903132773,8.594059163802246,item_30
2023-07-01,2827.764200846117,0.0,17.074788865803654,item_31
2023-08-01,2357.8926608651013,0.0,17.074788865803654,item_31
2023-09-01,1786.5542838256065,0.0,17.074788865803654,item_31
2023-10-01,1727.6347447312414,0.0,17.074788865803654,item_31
2023-11-01,1978.2718636404063,0.0,17.074788865803654,item_31
2023-12-01,1909.7822136563973,0.0,17.074788865803654,item_31
2023-07-01,6854.890876131278,0.9658429416978748,16.341766767923325,item_32
2023-08-01,6599.626756577111,0.0,16.341766767923325,item_32
2023-09-01,7051.915376710179,0.5977298033216915,16.341766767923325,item_32
2023-10-01,7645.846251405141,0.0,16.341766767923325,item_32
2023-11-01,10356.123517762664,0.9798778748047864,15.524678429527158,item_32
2023-12-01,12243.616939055864,0.0,15.524678429527158,item_32
2023-07-01,3970.8893085993504,0.0,10.118544496140776,item_33
2023-08-01,3231.422324974585,0.0,10.118544496140776,item_33
2023-09-01,4045.026730683257,0.0,10.118544496140776,item_33
2023-10-01,4056.6873819252105,0.0,10.118544496140776,item_33
2023-11-01,5806.965528626249,0.0,10.118544496140776,item_33
2023-12-01,6635.125832432881,0.7952957754263783,10.118544496140776,item_33
2023-07-01,3912.993899185878,0.0,17.7275447239496,item_34
2023-08-01,5009.657118628982,0.0,17.7275447239496,item_34
2023-09-01,5883.743511169217,0.6127098150530653,17.7275447239496,item_34
2023-10-01,5385.811997845163,0.7998909214193594,17.7275447239496,item_34
2023-11-01,4836.357704870458,0.0,19.50029919634456,item_34
2023-12-01,6557.372276155113,0.5341034957140425,19.50029919634456,item_34
2023-07-01,2610.117115634453,0.0,10.305217488892756,item_35
2023-08-01,2984.0536882872543,0.0,10.305217488892756,item_35
2023-09-01,3865.629988934111,0.0,10.305217488892756,item_35
2023-10-01,4447.176360071559,0.6080078215820404,10.305217488892756,item_35
2023-11-01,5713.449700796364,0.9763012100519548,10.305217488892756,item_35
2023-12-01,3174.074603236594,0.0,10.305217488892756,item_35
2023-07-01,8729.49285574261,0.7523834819140733,6.811030311618776,item_36
2023-08-01,5699.516225527165,0.0,6.811030311618776,item_36
2023-09-01,5795.148784237619,0.0,6.811030311618776,item_36
2023-10-01,7008.885769568917,0.8798570128855282,6.811030311618776,item_36
2023-11-01,7384.372308278079,0.0,7.151581827199715,item_36
2023-12-01,9638.826828510635,0.7194027547964718,7.151581827199715,item_36
2023-07-01,4909.4954548440055,0.0,13.642084180618273,item_37
2023-08-01,4486.446833454593,0.0,13.642084180618273,item_37
2023-09-01,4997.164112574624,0.0,13.642084180618273,item_37
2023-10-01,9214.505914243697,0.921458668447116,13.642084180618273,item_37
2023-11-01,7488.818526649672,0.0,14.324188389649184,item_37
2023-12-01,8024.168318957083,0.0,14.324188389649184,item_37
2023-07-01,1545.4914470228048,0.0,13.05143748968238,item_38
2023-08-01,1369.4995665640024,0.0,13.05143748968238,item_38
2023-09-01,1547.5357587630283,0.8973365586175183,13.05143748968238,item_38
2023-10-01,1763.1091104768914,0.0,13.05143748968238,item_38
2023-11-01,2205.3815116810288,0.9857311350207189,12.39886561519826,item_38
2023-12-01,2002.532819539326,0.0,12.39886561519826,item_38
2023-07-01,7365.928762519994,0.0,18.447673397199424,item_39
2023-08-01,10239.629327695411,0.0,18.447673397199424,item_39
2023-09-01,8193.574645593124,0.0,18.447673397199424,item_39
2023-10-01,10862.206824891087,0.6882737427156269,18.447673397199424,item_39
2023-11-01,7284.053397957533,0.0,16.602906057479483,item_39
2023-12-01,6870.820712616927,0.0,16.602906057479483,item_39
2023-07-01,10007.427611689283,0.0,14.331183134750692,item_40
2023-08-01,8050.395915162921,0.0,14.331183134750692,item_40
2023-09-01,6995.270488691034,0.0,14.331183134750692,item_40
2023-10-01,11456.762976457769,0.9313733738141498,14.331183134750692,item_40
2023-11-01,8264.553565248762,0.0,14.331183134750692,item_40
2023-12-01,10841.355313032494,0.0,14.331183134750692,item_40
2023-07-01,6727.907074188338,0.0,14.475686178064874,item_41
2023-08-01,5423.534795799808,0.0,14.475686178064874,item_41
2023-09-01,6393.495382117555,0.0,14.475686178064874,item_41
2023-10-01,6092.307856794555,0.0,14.475686178064874,item_41
2023-11-01,9323.456386341652,0.997963806676484,13.75190186916163,item_41
2023-12-01,5091.9948023428,0.0,13.75190186916163,item_41
2023-07-01,9124.15807689534,0.0,9.310754823070438,item_42
2023-08-01,10112.98684596265,0.0,9.310754823070438,item_42
2023-09-01,8113.735754375646,0.0,9.310754823070438,item_42
2023-10-01,8719.786459160148,0.0,9.310754823070438,item_42
2023-11-01,9366.494762243105,0.0,8.379679340763394,item_42
2023-12-01,14294.613073343788,0.0,8.379679340763394,item_42
2023-07-01,2411.8605482729918,0.7966499221903722,9.92993682912352,item_43
2023-08-01,5274.504696785303,0.5259994122056424,9.92993682912352,item_43
2023-09-01,2879.600585721273,0.0,9.92993682912352,item_43
2023-10-01,5048.63823032652,0.6594698704352212,9.92993682912352,item_43
2023-11-01,3808.626035752613,0.0,9.433439987667343,item_43
2023-12-01,5430.374914109769,0.0,9.433439987667343,item_43
2023-07-01,6115.722265857287,0.0,5.78876041748184,item_44
2023-08-01,8928.03847181504,0.8797500828311373,5.78876041748184,item_44
2023-09-01,11616.505644334597,0.0,5.78876041748184,item_44
2023-10-01,5984.632938889216,0.0,5.78876041748184,item_44
2023-11-01,8989.146829295463,0.8967884491833251,5.499322396607748,item_44
2023-12-01,6322.431732657427,0.0,5.499322396607748,item_44
2023-07-01,2323.9007504628207,0.0,17.13138890199171,item_45
2023-08-01,4637.671695920864,0.5251200077654664,17.13138890199171,item_45
2023-09-01,3321.1126384325667,0.0,17.13138890199171,item_45
2023-10-01,3227.0191351860403,0.0,17.13138890199171,item_45
2023-11-01,4404.236736040508,0.0,17.13138890199171,item_45
2023-12-01,4566.286139784752,0.6817863671268868,17.13138890199171,item_45
2023-07-01,4031.830481303769,0.0,9.330283328702205,item_46
2023-08-01,5707.711337874699,0.0,9.330283328702205,item_46
2023-09-01,4616.018412343406,0.5876038822494895,9.330283328702205,item_46
2023-10-01,6333.097813346578,0.977607785176318,9.330283328702205,item_46
2023-11-01,3932.7319127508617,0.0,10.263311661572423,item_46
2023-12-01,6860.345658676858,0.8228729577256201,10.263311661572423,item_46
2023-07-01,7230.632162518083,0.82600667932667,17.35413835682138,item_47
2023-08-01,7295.17134418512,0.0,17.35413835682138,item_47
2023-09-01,6129.26492946782,0.5139316200248694,17.35413835682138,item_47
2023-10-01,7619.539983653067,0.0,17.35413835682138,item_47
2023-11-01,7694.498092189081,0.0,16.48643143898031,item_47
2023-12-01,9245.025471071382,0.0,16.48643143898031,item_47
2023-07-01,7689.897219349036,0.0,7.416439966634718,item_48
2023-08-01,6990.101872609444,0.0,7.416439966634718,item_48
2023-09-01,8313.71416555281,0.562648035735832,7.416439966634718,item_48
2023-10-01,5727.038230662222,0.8682881044136002,7.416439966634718,item_48
2023-11-01,10143.620304299606,0.9632272837384708,7.416439966634718,item_48
2023-12-01,6734.325508906131,0.0,7.416439966634718,item_48
2023-07-01,8046.504358467879,0.512446900809733,21.01425531093744,item_49
2023-08-01,9927.76396261944,0.62763828569976,21.01425531093744,item_49
2023-09-01,10194.72761636639,0.0,21.01425531093744,item_49
2023-10-01,8081.594821667293,0.0,21.01425531093744,item_49
2023-11-01,8542.325316175547,0.0,23.115680842031185,item_49
2023-12-01,7202.017787134694,0.0,23.115680842031185,item_49
